year,state_fips_code,asd_code,asd_desc,BARLEY,BEANS,CANOLA,CHICKPEAS,CORN,COTTON,FLAXSEED,LENTILS,MUSTARD,OATS,PEANUTS,PEAS,POTATOES,RICE,RYE,SAFFLOWER,SORGHUM,SOYBEANS,SUGARBEETS,SUNFLOWER,SWEET CORN,SWEET POTATOES,TOMATOES,WHEAT
1980,30,20,NORTH CENTRAL,488000,NA,NA,NA,2800,NA,NA,NA,NA,55700,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2367100
1980,30,30,NORTHEAST,125000,6300,NA,NA,17400,NA,NA,NA,NA,75500,NA,NA,100,NA,NA,NA,NA,NA,13230,NA,NA,NA,NA,2140900
1980,30,50,CENTRAL,270000,NA,NA,NA,3000,NA,NA,NA,NA,25000,NA,NA,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576300
1980,30,70,SOUTHWEST,75000,NA,NA,NA,300,NA,NA,NA,NA,7700,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78100
1980,30,80,SOUTH CENTRAL,115000,3100,NA,NA,36100,NA,NA,NA,NA,15200,NA,NA,100,NA,NA,NA,NA,NA,28220,NA,NA,NA,NA,364800
1980,30,90,SOUTHEAST,49000,2600,NA,NA,22900,NA,NA,NA,NA,30400,NA,NA,50,NA,NA,NA,NA,NA,2750,NA,NA,NA,NA,400100
1980,31,10,NORTHWEST,10500,116800,NA,NA,213000,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,4000,NA,68840,NA,NA,NA,NA,986000
1980,31,20,NORTH,2700,NA,NA,NA,492000,NA,NA,NA,NA,52000,NA,NA,NA,NA,NA,NA,24000,5000,NA,NA,NA,NA,NA,20000
1980,31,30,NORTHEAST,10600,NA,NA,NA,1742000,NA,NA,NA,NA,312000,NA,NA,NA,NA,NA,NA,44000,635000,NA,NA,NA,NA,NA,17000
1980,31,50,CENTRAL,1500,NA,NA,NA,1134000,NA,NA,NA,NA,16000,NA,NA,NA,NA,NA,NA,74000,23000,NA,NA,NA,NA,NA,105000
1980,31,60,EAST,1000,NA,NA,NA,1924000,NA,NA,NA,NA,67000,NA,NA,NA,NA,NA,NA,709000,756000,NA,NA,NA,NA,NA,268000
1980,31,70,SOUTHWEST,2300,39400,NA,NA,665000,NA,NA,NA,NA,9400,NA,NA,NA,NA,NA,NA,93000,2000,18160,NA,NA,NA,NA,731000
1980,31,80,SOUTH,100,NA,NA,NA,792000,NA,NA,NA,NA,4600,NA,NA,NA,NA,NA,NA,307000,19000,NA,NA,NA,NA,NA,336000
1980,31,90,SOUTHEAST,300,NA,NA,NA,838000,NA,NA,NA,NA,34000,NA,NA,NA,NA,NA,NA,945000,390000,NA,NA,NA,NA,NA,537000
1980,32,10,NORTHWEST,25200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26800
1980,32,30,NORTHEAST,4800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4600
1980,32,80,SOUTH,1000,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600
1980,34,20,NORTH,2050,NA,NA,NA,89300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30700,NA,NA,NA,NA,NA,8000
1980,34,50,CENTRAL,7450,NA,NA,NA,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86600,NA,NA,NA,NA,NA,20800
1980,34,80,SOUTH,17100,NA,NA,NA,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82000,NA,NA,NA,2250,NA,22400
1980,34,98,"OTHER DISTRICTS, ALL COUNTIES",400,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,NA,NA,NA,150,NA,NA
1980,35,10,NORTHWEST,17200,NA,NA,NA,12850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,NA,NA,NA,NA,NA,NA,9290
1980,35,30,NORTHEAST,13650,NA,NA,NA,62100,46500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306040,NA,1600,NA,NA,NA,NA,611020
1980,35,70,SOUTHWEST,2300,NA,NA,NA,15750,28100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12720,NA,NA,NA,NA,NA,NA,7790
1980,35,90,SOUTHEAST,9850,NA,NA,NA,14300,83500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20930,NA,NA,NA,NA,NA,NA,21900
1980,36,20,NORTHERN,600,NA,NA,NA,92500,NA,NA,NA,NA,29700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500
1980,36,30,NORTHEAST,300,NA,NA,NA,44500,NA,NA,NA,NA,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500
1980,36,40,WESTERN,6800,39000,NA,NA,467500,NA,NA,NA,NA,112100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120600
1980,36,50,CENTRAL,2300,10000,NA,NA,332300,NA,NA,NA,NA,85200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18800
1980,36,60,EASTERN,300,NA,NA,NA,123000,NA,NA,NA,NA,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900
1980,36,70,SOUTHWEST,700,NA,NA,NA,114000,NA,NA,NA,NA,45000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300
1980,36,80,SOUTHERN,700,1000,NA,NA,72500,NA,NA,NA,NA,16300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7300
1980,36,90,SOUTHEAST,200,NA,NA,NA,102500,NA,NA,NA,NA,5400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100
1980,36,91,LONG ISLAND,100,NA,NA,NA,1200,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000
1980,36,98,"OTHER DISTRICTS, ALL COUNTIES",NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,37,10,NORTHERN MOUNTAIN,1790,NA,NA,NA,64000,NA,NA,NA,NA,5600,NA,NA,NA,NA,NA,NA,2490,22400,NA,NA,NA,NA,NA,12740
1980,37,20,WESTERN MOUNTAIN,700,NA,NA,NA,48000,929,NA,NA,NA,5600,NA,NA,NA,NA,NA,NA,2610,18000,NA,NA,NA,NA,NA,3250
1980,37,40,NORTHERN PIEDMONT,10560,NA,NA,NA,111000,6,NA,NA,NA,29300,NA,NA,NA,NA,NA,NA,18600,127100,NA,NA,NA,NA,NA,68000
1980,37,50,CENTRAL PIEDMONT,23660,NA,NA,NA,119500,10,NA,NA,NA,27500,NA,NA,NA,NA,NA,NA,16280,116900,NA,NA,NA,NA,NA,70830
1980,37,60,SOUTHERN PIEDMONT,20970,NA,NA,NA,123000,4195,NA,NA,NA,23800,NA,NA,NA,NA,NA,NA,44200,268000,NA,NA,NA,NA,NA,63280
1980,37,70,NORTHERN COASTAL,4190,NA,NA,NA,456000,28135,NA,NA,NA,18100,NA,NA,NA,NA,NA,NA,8710,449700,NA,NA,NA,NA,NA,73670
1980,37,80,CENTRAL COASTAL,3140,NA,NA,NA,527000,245,NA,NA,NA,24400,NA,NA,NA,NA,NA,NA,6080,463800,NA,NA,NA,NA,NA,72270
1980,37,90,SOUTHERN COASTAL,3980,NA,NA,NA,451500,32480,NA,NA,NA,25700,NA,NA,NA,NA,NA,NA,4030,564100,NA,NA,NA,NA,NA,60960
1980,38,10,NORTHWEST,100000,1900,NA,NA,6500,NA,14500,NA,NA,94000,NA,NA,NA,NA,3700,NA,NA,NA,NA,125000,NA,NA,NA,1741000
1980,38,20,NORTH CENTRAL,230000,1400,NA,NA,22500,NA,50000,NA,NA,98000,NA,NA,NA,NA,20000,NA,NA,NA,NA,220000,NA,NA,NA,1288000
1980,38,30,NORTHEAST,590000,135000,NA,NA,28000,NA,40500,NA,NA,34000,NA,NA,NA,NA,1700,NA,NA,15200,NA,465000,NA,NA,NA,2226000
1980,38,40,WEST CENTRAL,33000,2500,NA,NA,52000,NA,13500,NA,NA,145000,NA,NA,NA,NA,3000,NA,NA,NA,NA,38000,NA,NA,NA,940000
1980,38,50,CENTRAL,93000,4700,NA,NA,59000,NA,40500,NA,NA,120000,NA,NA,NA,NA,11000,NA,NA,NA,NA,430000,NA,NA,NA,1290500
1980,38,60,EAST CENTRAL,530000,75000,NA,NA,85000,NA,35000,NA,NA,44000,NA,NA,NA,NA,2100,NA,NA,93600,NA,520000,NA,NA,NA,1265000
1980,38,70,SOUTHWEST,63000,NA,NA,NA,37000,NA,3000,NA,NA,125000,NA,NA,NA,NA,7500,NA,NA,NA,NA,72000,NA,NA,NA,979000
1980,38,80,SOUTH CENTRAL,56000,NA,NA,NA,110000,NA,23000,NA,NA,205000,NA,NA,NA,NA,3000,NA,NA,NA,NA,50000,NA,NA,NA,763500
1980,38,90,SOUTHEAST,155000,44500,NA,NA,300000,NA,110000,NA,NA,185000,NA,NA,NA,NA,18000,NA,NA,98700,NA,480000,NA,NA,NA,1242000
1980,38,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA
1980,39,10,NORTHWEST,NA,NA,NA,NA,760000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994000,7150,NA,NA,NA,NA,471000
1980,39,20,NORTH CENTRAL,500,NA,NA,NA,534000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590000,10400,NA,NA,NA,NA,244000
1980,39,30,NORTHEAST,2400,NA,NA,NA,335000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81200,NA,NA,NA,NA,NA,72500
1980,39,40,WEST CENTRAL,NA,NA,NA,NA,750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721000,NA,NA,NA,NA,NA,239000
1980,39,50,CENTRAL,600,NA,NA,NA,890000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828000,NA,NA,NA,NA,NA,221000
1980,39,60,EAST CENTRAL,3300,NA,NA,NA,157000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8700,NA,NA,NA,NA,NA,22600
1980,39,70,SOUTHWEST,NA,NA,NA,NA,437000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381000,NA,NA,NA,NA,NA,80000
1980,39,80,SOUTH CENTRAL,700,NA,NA,NA,186000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185000,NA,NA,NA,NA,NA,35200
1980,39,90,SOUTHEAST,1500,NA,NA,NA,101000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11100,NA,NA,NA,NA,NA,14700
1980,39,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,NA,NA,NA,NA,NA
1980,40,10,PANHANDLE,5500,NA,NA,NA,64000,NA,NA,NA,NA,13000,NA,NA,NA,NA,10000,NA,340000,700,NA,NA,NA,NA,NA,1200000
1980,40,20,WEST CENTRAL,14400,NA,NA,NA,7000,174500,NA,NA,NA,18000,NA,NA,NA,NA,23000,NA,51000,1200,NA,NA,NA,NA,NA,1170000
1980,40,30,SOUTHWEST,13000,NA,NA,NA,9500,499300,NA,NA,NA,37000,NA,NA,NA,NA,32000,NA,45000,2400,NA,NA,NA,NA,NA,1420000
1980,40,40,NORTH CENTRAL,16600,NA,NA,NA,3500,250,NA,NA,NA,21000,NA,NA,NA,NA,34000,NA,61000,3700,NA,NA,NA,NA,NA,2295000
1980,40,50,CENTRAL,20000,NA,NA,NA,10500,25500,NA,NA,NA,44000,NA,NA,NA,NA,54000,NA,57000,24000,NA,NA,NA,NA,NA,960000
1980,40,60,SOUTH CENTRAL,1800,NA,NA,NA,9000,14000,NA,NA,NA,39000,NA,NA,NA,NA,28000,NA,40000,23000,NA,NA,NA,NA,NA,200000
1980,40,70,NORTHEAST,2700,NA,NA,NA,11000,50,NA,NA,NA,25000,NA,NA,NA,NA,6000,NA,70000,170000,NA,NA,NA,NA,NA,190000
1980,40,80,EAST CENTRAL,700,NA,NA,NA,7500,600,NA,NA,NA,19000,NA,NA,NA,NA,9000,NA,28000,85000,NA,NA,NA,NA,NA,45000
1980,40,90,SOUTHEAST,300,NA,NA,NA,3000,800,NA,NA,NA,4000,NA,NA,NA,NA,4000,NA,8000,40000,NA,NA,NA,NA,NA,20000
1980,41,10,NORTHWEST,22150,NA,NA,NA,18250,NA,NA,NA,NA,50400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264850
1980,41,20,NORTH CENTRAL,29800,NA,NA,NA,3600,NA,NA,NA,NA,10600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595300
1980,41,30,NORTHEAST,48000,NA,NA,NA,7200,NA,NA,NA,NA,10500,NA,30300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424500
1980,41,70,SOUTHWEST,3550,NA,NA,NA,2950,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11350
1980,41,80,SOUTHEAST,66500,NA,NA,NA,15000,NA,NA,NA,NA,52000,NA,NA,NA,NA,NA,NA,NA,NA,7300,NA,NA,NA,NA,114000
1980,42,10,NORTHWESTERN,700,NA,NA,NA,114500,NA,NA,NA,NA,44000,NA,NA,NA,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,7500
1980,42,20,NORTH CENTRAL,600,NA,NA,NA,135000,NA,NA,NA,NA,37000,NA,NA,NA,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,6000
1980,42,30,NORTHEASTERN,NA,NA,NA,NA,37500,NA,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,200
1980,42,40,WEST CENTRAL,4400,NA,NA,NA,114000,NA,NA,NA,NA,46000,NA,NA,NA,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,13800
1980,42,50,CENTRAL,14500,NA,NA,NA,342500,NA,NA,NA,NA,89000,NA,NA,NA,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA,56500
1980,42,60,EAST CENTRAL,4400,NA,NA,NA,142500,NA,NA,NA,NA,28000,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,28700
1980,42,70,SOUTHWESTERN,3600,NA,NA,NA,87500,NA,NA,NA,NA,41000,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,7600
1980,42,80,SOUTH CENTRAL,26100,NA,NA,NA,354000,NA,NA,NA,NA,39000,NA,NA,NA,NA,NA,NA,3500,NA,NA,NA,NA,NA,NA,67600
1980,42,90,SOUTHEASTERN,25700,NA,NA,NA,472500,NA,NA,NA,NA,32000,NA,NA,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,72100
1980,45,10,NORTHWEST,13900,NA,NA,NA,32300,2450,NA,NA,NA,17500,NA,NA,NA,NA,2100,NA,11200,150500,NA,NA,NA,NA,NA,25500
1980,45,20,NORTH CENTRAL,1700,NA,NA,NA,11200,5000,NA,NA,NA,6700,NA,NA,NA,NA,3300,NA,3000,61900,NA,NA,NA,NA,NA,9700
1980,45,30,EASTERN,2200,NA,NA,NA,201500,44600,NA,NA,NA,16000,NA,NA,NA,NA,35600,NA,3300,539800,NA,NA,NA,NA,NA,56400
1980,45,40,WEST CENTRAL,4300,NA,NA,NA,24100,2300,NA,NA,NA,14900,NA,NA,NA,NA,11700,NA,6300,131900,NA,NA,NA,NA,NA,24300
1980,45,50,CENTRAL,3300,NA,NA,NA,184900,66500,NA,NA,NA,17000,NA,NA,NA,NA,31700,NA,3700,456100,NA,NA,NA,NA,NA,68200
1980,45,80,SOUTHERN,600,NA,NA,NA,131000,1150,NA,NA,NA,10450,NA,NA,NA,NA,41600,NA,2500,359800,NA,NA,NA,NA,NA,20900
1980,45,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,46,10,NORTHWEST,26800,NA,NA,NA,65000,NA,3300,NA,NA,94400,NA,NA,NA,NA,1500,NA,8800,150,NA,15600,NA,NA,NA,405900
1980,46,20,NORTH CENTRAL,147600,NA,NA,NA,429000,NA,55900,NA,NA,258400,NA,NA,NA,NA,46000,NA,19600,6700,NA,224900,NA,NA,NA,1129700
1980,46,30,NORTHEAST,156200,NA,NA,NA,473000,NA,158500,NA,NA,346000,NA,NA,NA,NA,71000,NA,4000,104100,NA,160900,NA,NA,NA,682100
1980,46,40,WEST CENTRAL,14800,NA,NA,NA,13000,NA,3100,NA,NA,50700,NA,NA,NA,NA,500,NA,39500,200,NA,3600,NA,NA,NA,429400
1980,46,50,CENTRAL,75500,NA,NA,NA,390000,NA,10300,NA,NA,255400,NA,NA,NA,NA,14000,NA,92300,7100,NA,63900,NA,NA,NA,638400
1980,46,60,EAST CENTRAL,113800,NA,NA,NA,988000,NA,52000,NA,NA,575000,NA,NA,NA,NA,13000,NA,29800,215800,NA,32500,NA,NA,NA,198000
1980,46,70,SOUTHWEST,4500,NA,NA,NA,13000,NA,200,NA,NA,20800,NA,NA,NA,NA,1200,NA,4000,50,NA,1400,NA,NA,NA,122100
1980,46,80,SOUTH CENTRAL,19500,NA,NA,NA,104000,NA,1500,NA,NA,124700,NA,NA,NA,NA,1500,NA,161000,600,NA,12700,NA,NA,NA,372300
1980,46,90,SOUTHEAST,31300,NA,NA,NA,1005000,NA,200,NA,NA,474600,NA,NA,NA,NA,1300,NA,126000,445300,NA,9500,NA,NA,NA,72100
1980,47,10,DELTA,200,NA,NA,NA,84500,75100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3200,875000,NA,NA,NA,NA,NA,205000
1980,47,20,WEST TENNESSEE,500,NA,NA,NA,248900,207655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36300,1151100,NA,NA,NA,NA,NA,155700
1980,47,30,WESTERN RIM,1500,NA,NA,NA,73600,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3400,196900,NA,NA,NA,NA,NA,57300
1980,47,40,CENTRAL BASIN,900,NA,NA,NA,139000,4015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8500,242000,NA,NA,NA,NA,NA,73500
1980,47,50,CUMBERLAND PLATEAU,1500,NA,NA,NA,126000,2950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700,136000,NA,NA,NA,NA,NA,50500
1980,47,60,EAST TENNESSEE,2400,NA,NA,NA,138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,49000,NA,NA,NA,NA,NA,58000
1980,48,11,NORTHERN HIGH PLAINS,24000,NA,NA,NA,695000,884000,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,950000,61000,27100,42100,NA,NA,NA,3000000
1980,48,12,SOUTHERN HIGH PLAINS,1100,NA,NA,NA,140000,3645000,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,445000,9000,NA,19300,NA,NA,NA,245000
1980,48,21,NORTHERN LOW PLAINS,1500,NA,NA,NA,3000,889000,NA,NA,NA,34000,NA,NA,NA,NA,NA,NA,80000,100,NA,50,NA,NA,NA,740000
1980,48,22,SOUTHERN LOW PLAINS,16500,NA,NA,NA,4000,838000,NA,NA,NA,140000,NA,NA,NA,NA,NA,NA,220000,100,NA,50,NA,NA,NA,705000
1980,48,30,CROSS TIMBERS,4500,NA,NA,NA,3000,55000,NA,NA,NA,200000,NA,NA,NA,NA,NA,NA,110000,100,NA,100,NA,NA,NA,410000
1980,48,40,BLACKLANDS,4000,NA,NA,NA,67000,402000,NA,NA,NA,560000,NA,NA,NA,NA,NA,NA,780000,49000,NA,800,NA,NA,NA,1140000
1980,48,51,EAST TEXAS NORTH,NA,NA,NA,NA,15000,21000,NA,NA,NA,40000,NA,NA,NA,2000,NA,NA,25000,94000,NA,100,NA,NA,NA,80000
1980,48,52,EAST TEXAS SOUTH,100,NA,NA,NA,27000,40000,NA,NA,NA,57000,NA,NA,NA,18800,NA,NA,20000,47800,NA,100,NA,NA,NA,20000
1980,48,60,TRANS-PECOS,6000,NA,NA,NA,7000,72000,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,30000,600,NA,400,NA,NA,NA,28000
1980,48,70,EDWARDS PLATEAU,10000,NA,NA,NA,25000,170000,NA,NA,NA,183000,NA,NA,NA,NA,NA,NA,160000,2800,NA,100,NA,NA,NA,190000
1980,48,81,SOUTH CENTRAL,1400,NA,NA,NA,232000,49000,NA,NA,NA,155000,NA,NA,NA,60300,NA,NA,425000,12000,NA,1200,NA,NA,NA,160000
1980,48,82,COASTAL BEND,NA,NA,NA,NA,30000,239000,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,530000,NA,NA,NA,NA,NA,NA,8000
1980,48,90,UPPER COAST,100,NA,NA,NA,120000,118000,NA,NA,NA,16000,NA,NA,NA,508900,NA,NA,380000,420000,NA,NA,NA,NA,NA,16000
1980,48,96,SOUTH TEXAS,800,NA,NA,NA,70000,69000,NA,NA,NA,55000,NA,NA,NA,NA,NA,NA,230000,2100,NA,100,NA,NA,NA,50000
1980,48,97,LOWER VALLEY,NA,NA,NA,NA,62000,382000,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,415000,1400,NA,600,NA,NA,NA,8000
1980,48,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
1980,49,10,NORTHERN,73500,NA,NA,NA,45100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169100
1980,49,50,CENTRAL,65400,NA,NA,NA,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63600
1980,49,60,EASTERN,10000,NA,NA,NA,13300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52800
1980,49,70,SOUTHERN,13100,NA,NA,NA,5100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500
1980,51,20,NORTHERN,16800,NA,NA,NA,207000,NA,NA,NA,NA,10200,NA,NA,NA,NA,NA,NA,2600,14700,NA,NA,NA,NA,NA,24000
1980,51,40,WESTERN,3200,NA,NA,NA,38000,NA,NA,NA,NA,4400,NA,NA,NA,NA,NA,NA,500,200,NA,NA,NA,NA,NA,3000
1980,51,50,CENTRAL,33200,NA,NA,NA,126000,NA,NA,NA,NA,9800,NA,NA,NA,NA,NA,NA,7500,79900,NA,NA,NA,NA,NA,55000
1980,51,60,EASTERN,40100,NA,NA,NA,135000,NA,NA,NA,NA,5000,NA,NA,NA,NA,NA,NA,400,279600,NA,NA,NA,NA,NA,110000
1980,51,70,SOUTHWESTERN,1500,NA,NA,NA,63000,NA,NA,NA,NA,8200,NA,NA,NA,NA,NA,NA,500,600,NA,NA,NA,NA,NA,3500
1980,51,80,SOUTHERN,6300,NA,NA,NA,72000,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,NA,5500,39400,NA,NA,NA,NA,NA,46000
1980,51,90,SOUTHEASTERN,3900,NA,NA,NA,189000,300,NA,NA,NA,4900,NA,NA,NA,NA,NA,NA,4000,205600,NA,NA,NA,NA,NA,75500
1980,53,10,WESTERN,13650,NA,NA,NA,30000,NA,NA,NA,NA,25800,NA,NA,4900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31300
1980,53,20,CENTRAL,25350,NA,NA,NA,42500,NA,NA,NA,NA,6500,NA,NA,20200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387400
1980,53,30,NORTHEAST,75000,NA,NA,NA,100,NA,NA,NA,NA,32100,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,53,50,EAST CENTRAL,120100,NA,NA,NA,65000,NA,NA,NA,NA,7900,NA,NA,57700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,53,90,SOUTHEAST,215900,NA,NA,NA,7400,NA,NA,NA,NA,2700,NA,27958,3900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,53,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,54,20,NORTHWEST,600,NA,NA,NA,16790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560
1980,54,40,SOUTHWEST,450,NA,NA,NA,19530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110
1980,54,60,EASTERN,6890,NA,NA,NA,71510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9990
1980,54,98,"OTHER DISTRICTS, ALL COUNTIES",60,NA,NA,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340
1980,55,10,NORTHWEST,3750,NA,NA,NA,260000,NA,NA,NA,NA,112000,NA,1600,1200,NA,NA,NA,NA,18700,NA,NA,400,NA,NA,3230
1980,55,20,NORTH CENTRAL,3700,NA,NA,NA,235000,NA,NA,NA,NA,144000,NA,1600,5400,NA,NA,NA,NA,2100,NA,NA,2900,NA,NA,2520
1980,55,30,NORTHEAST,950,NA,NA,NA,160000,NA,NA,NA,NA,66000,NA,1600,10700,NA,NA,NA,NA,530,NA,NA,2100,NA,NA,3800
1980,55,40,WEST CENTRAL,4400,NA,NA,NA,650000,NA,NA,NA,NA,186000,NA,3800,300,NA,NA,NA,NA,85000,NA,NA,1600,NA,NA,8300
1980,55,50,CENTRAL,1050,NA,NA,NA,383000,NA,NA,NA,NA,71000,NA,14900,30400,NA,NA,NA,NA,18670,NA,NA,15200,NA,NA,4600
1980,55,60,EAST CENTRAL,7100,NA,NA,NA,590000,NA,NA,NA,NA,235000,NA,38100,500,NA,NA,NA,NA,13400,NA,NA,37600,NA,NA,23200
1980,55,70,SOUTHWEST,1050,NA,NA,NA,620000,NA,NA,NA,NA,143000,NA,4600,1000,NA,NA,NA,NA,13300,NA,NA,5500,NA,NA,2550
1980,55,80,SOUTH CENTRAL,2300,NA,NA,NA,982000,NA,NA,NA,NA,119000,NA,34100,1700,NA,NA,NA,NA,84300,NA,NA,47300,NA,NA,32300
1980,55,90,SOUTHEAST,2700,NA,NA,NA,320000,NA,NA,NA,NA,44000,NA,9800,1300,NA,NA,NA,NA,99000,NA,NA,10500,NA,NA,38500
1980,56,10,NORTHWEST,78400,51600,NA,NA,21300,NA,NA,NA,NA,15200,NA,NA,NA,NA,NA,NA,NA,NA,31100,NA,NA,NA,NA,3000
1980,56,20,NORTHEAST,21400,NA,NA,NA,3200,NA,NA,NA,NA,33500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74000
